Gene,Count
NM_001351502,1
NM_001351498,1
NR_147214,1
NM_001198963,1
NM_001351500,1
NM_001351501,1
NM_001079802,1
NM_001351496,1
NM_001351497,1
NM_001351499,1
NR_147213,1
NM_152587,1
NR_126370,1
NR_126369,1
NM_001013031,9
NM_001206570,9
NM_001206572,9
NM_052918,9
NM_001206569,9
NM_001206571,9
NM_001308019,1
NM_015065,1
NM_001144763,1
NR_046653,1
NM_018112,1
NM_014653,4
NM_001304447,4
NM_001317747,1
NM_016388,1
NM_005443,3
NM_001300928,1
NM_152827,1
NM_003795,1
NM_001300929,1
NM_004398,6
NM_001305005,1
NM_001305007,1
NM_001305006,1
NM_021815,1
NR_149040,2
NM_005459,3
NM_001363884,3
NM_001323005,4
NR_136553,4
NM_145315,4
NM_001522,4
NR_135071,2
NM_013386,1
NM_213651,1
NM_014429,1
NM_014819,1
NM_001142344,1
NM_004072,1
NM_001142343,1
NM_001008743,1
NM_001320878,1
NM_183075,1
NM_032859,1
NR_028063,1
NM_181453,1
NM_001130713,1
NM_001130714,1
NM_001166119,1
NM_016269,1
NM_002372,1
NR_033376,1
NM_178565,1
NM_001282863,1
NM_001317942,1
NM_014325,1
NM_001276471,1
NM_001105237,1
NM_001371496,4
NM_001193483,4
NM_001371495,4
NM_001371498,4
NM_001371497,4
NM_001193488,4
NM_004987,4
NR_109841,2
NM_001286609,4
NM_032131,4
NM_018984,3
NM_001161331,2
NM_001161330,3
NM_001193482,2
NM_001568,1
NM_007269,4
NM_001193484,1
NM_001193485,1
NM_001371494,1
NR_149074,1
NM_207645,1
NM_001917,1
NM_015011,15
NM_001198950,15
NM_001353851,5
NM_017698,5
NM_001353849,5
NM_001353850,5
NM_032227,5
NM_014454,4
NM_001199933,2
NM_001199934,2
NM_018711,4
NR_049760,1
NM_152763,1
NM_006267,1
NM_022336,1
NR_152435,2
NM_001093,5
NM_001171689,3
NM_005645,1
NM_001385449,3
NM_020775,4
NM_001267048,4
NM_001284352,4
NM_001146590,1
NM_031279,1
NM_001146627,1
NM_001331032,1
NM_001331033,1
NM_001331031,1
NR_136411,5
NM_021224,4
NM_001347997,4
NR_125760,6
NM_020769,2
NM_001142404,2
NM_001142402,2
NM_001142401,2
NM_001142403,2
NM_006016,2
NM_001346500,2
NM_001286360,1
NM_001286361,1
NR_104429,1
NM_001111298,1
NM_173672,1
NM_213596,1
NM_001408,2
NM_001099289,10
NM_198721,9
NR_045756,9
NM_032518,9
NM_001256074,9
NM_001039763,8
NM_014797,1
NM_153015,1
NR_126029,4
NR_120462,1
NM_001010985,2
NM_001265613,2
NM_001145128,5
NM_001101421,3
NM_001205228,1
NM_002959,1
NM_002790,1
NM_001199772,1
NM_001199773,1
NM_001199774,1
NM_145025,2
NR_138057,2
NM_001329603,2
NM_001329602,2
NM_033390,3
NM_183415,1
NM_130466,1
NM_001367208,2
NM_145234,2
NR_159734,2
NM_001367204,2
NM_001367206,2
NM_001367209,2
NM_001367205,2
NM_001143981,2
NM_001367207,2
NM_001143982,2
NM_001143983,2
NM_001134402,1
NM_001134403,1
NM_001134400,1
NM_001134404,1
NM_182580,1
NM_014845,1
NM_001379232,1
NM_001377295,1
NM_005272,1
NM_001260493,1
NM_001260496,1
NM_001260495,1
NM_001260492,1
NM_001260494,1
NM_002906,1
NM_032829,1
NM_004235,1
NM_001314052,1
NR_135100,3
NM_001177433,1
NM_001177428,1
NM_147204,1
NM_001177431,1
NM_021625,2
NM_001128167,13
NM_001128166,13
NM_001324330,13
NM_001324325,13
NM_032869,7
NM_001128211,7
NM_178584,7
NM_001321504,7
NM_001321499,7
NM_001321502,7
NM_001321505,7
NM_001321507,7
NM_001321496,7
NM_001321508,7
NM_001321498,7
NM_144710,7
NM_001321506,7
NM_001321500,7
NM_001321501,7
NM_001321512,7
NM_001321510,7
NM_001321509,7
NM_001321503,7
NM_001321511,7
NM_001321515,7
NM_001321513,7
NM_001321514,7
NM_001350961,36
NM_001350963,36
NM_001350960,36
NM_001244606,36
NM_032549,36
NM_001350959,36
NM_004109,4
NM_016433,3
NM_001143852,1
NM_032300,1
NM_001324328,6
NM_001324332,6
NM_001324331,6
NM_001128168,6
NR_136747,6
NM_001324329,6
NM_001324334,6
NM_001324333,6
NM_001128173,6
NM_001324327,6
NM_002578,6
NM_001324326,6
NR_136740,3
NR_136741,3
NR_136746,3
NR_136744,3
NR_136743,3
NR_136742,3
NR_136745,3
NM_001318085,5
NM_001300813,5
NM_001318086,5
NM_001042734,5
NM_006323,5
NR_136748,5
NM_001135214,4
NM_001135213,4
NM_001330153,4
NM_057169,4
NM_014776,4
NM_057170,4
NM_001128172,4
NM_023016,1
NM_177531,2
NM_001024934,1
NM_001024936,1
NM_001024935,1
NM_003931,1
NM_001330154,1
NM_139201,1
NM_003749,1
NM_006492,1
NM_001384362,6
NM_001384363,6
NM_001123363,6
NM_001164463,7
NM_005054,7
NM_001384364,6
NM_001226,4
NR_133012,4
NM_032992,4
NM_001323375,14
NM_001323374,14
NM_001744,14
NM_001323377,14
NM_001323376,14
NM_001123364,9
NM_001354594,9
NM_001354595,8
NM_001350962,26
NM_001099743,10
NM_001099745,10
NM_001099747,8
NM_017786,8
NM_001099749,8
NM_001099755,8
NM_001099754,8
NM_001099753,8
NM_001330596,4
NM_001363032,2
NM_001099744,10
NM_001099746,10
NM_001099750,8
NM_001099748,8
NM_001099751,8
NM_001099752,8
NM_001099756,8
NM_001347947,8
NR_144952,8
NM_014055,8
NM_001143779,8
NR_144951,8
NR_144950,8
NR_144949,8
NM_001347948,8
NM_178153,8
NM_001195553,8
NM_001369372,8
NM_178152,8
NM_001369373,8
NM_178151,8
NM_001369370,8
NM_001369371,8
NM_001369374,8
NM_000555,8
NR_126382,4
NM_030821,4
NR_027145,2
NR_038099,1
NR_027467,1
NM_001371340,1
NM_001375282,2
NM_001375278,2
NM_001375280,2
NM_001375279,2
NM_001375281,2
NM_001375283,2
NM_001331035,2
NR_164671,2
NR_164672,2
NR_164673,2
NM_001318057,2
NM_000204,2
NM_001375284,2
NM_001010898,3
NM_001368172,1
NM_001368173,1
NR_160546,1
NM_001368170,1
NM_001372108,1
NM_001368171,1
NM_001368175,1
NM_004032,1
NM_001368174,1
NM_001099660,3
NM_001099658,3
NM_018334,3
NM_170665,3
NM_001681,3
NM_032993,2
NM_018983,2
NM_001243288,4
NM_001243286,3
NM_015480,3
NM_001385212,1
NM_016238,1
NM_001385211,1
NM_001385209,1
NM_001385210,1
NM_001385208,1
NM_001137664,1
NM_001845,4
NR_036595,2
NM_001371559,2
NM_005434,2
NM_001371560,2
NM_001963,3
NM_001357021,3
NM_001178130,3
NM_001178131,3
NR_040093,8
NM_001303110,3
NM_001201547,1
NM_001201548,1
NM_001201546,1
NM_004696,1
NM_001319220,1
NM_001201549,1
NM_001374256,1
NM_001374257,1
NM_001128179,1
NM_000272,1
NM_001128178,1
NM_207181,1
NM_013300,1
NR_037626,4
NM_024090,6
NM_001130721,6
NM_001300964,7
NM_001300963,7
NM_001300960,7
NM_015076,7
NM_139283,4
NR_138550,4
NM_001846,9
NM_012471,9
NM_001142475,4
NM_001142474,4
NM_001040107,1
NM_001256413,1
NM_032369,1
NM_001350964,3
NM_198498,3
NM_001195576,2
NM_001195578,2
NM_001195577,2
NM_001204269,2
NM_004974,1
NM_001287215,2
NM_001037866,4
NM_032260,4
NR_134917,4
NM_005816,4
NM_198196,4
NM_001318889,4
NM_024508,2
NR_046678,4
NM_001289111,4
NM_032194,4
NM_001286243,4
NM_001286244,4
NM_152591,4
NM_001352252,4
NR_147941,4
NR_147942,4
NM_024537,4
NM_001352253,2
NM_001040033,2
NM_001320638,2
NM_000560,2
NM_004336,2
NM_001278616,2
NM_001278617,2
NM_153268,5
NM_001185106,5
NR_166844,3
NM_001977,3
NM_001379613,3
NR_166842,3
NM_001379611,3
NM_001379612,3
NM_018593,5
NM_001363540,11
NM_014705,11
NM_001318799,2
NM_001258391,2
NM_001258390,2
NM_178834,2
NM_001004308,11
NR_103806,1
NM_001142807,9
NM_001371254,8
NM_001365487,6
NM_001134437,8
NR_147203,2
NR_147204,2
NM_001347887,8
NM_022140,8
NR_144931,8
NM_015191,6
NM_015267,8
NR_104587,1
NM_017664,1
NM_145753,6
NM_001134438,6
NM_001134439,6
NR_110559,2
NM_153369,4
NM_001370598,6
NM_181699,2
NM_181700,2
NM_001347888,2
NM_001286432,2
NM_002912,2
NM_001286431,2
NM_001372078,2
NM_001330749,2
NM_001318360,2
NM_003640,2
NM_001167604,2
NM_001324131,2
NM_001324133,2
NM_001324128,2
NM_020383,2
NM_001324132,2
NM_001324135,2
NM_001324134,2
NM_001324136,2
NM_001352410,2
NM_001352409,2
NM_001352413,2
NM_001077690,2
NM_001352417,2
NM_001352418,2
NM_024740,2
NR_147984,2
NM_001077692,2
NM_001352420,2
NM_001352412,2
NM_001352421,2
NM_001352411,2
NM_001352414,2
NM_001352422,2
NM_001077691,2
NM_001352423,2
NM_001352416,2
NM_001352419,2
NM_001352415,2
NM_001349884,1
NR_146307,1
NM_001349891,1
NM_001349888,1
NM_001349890,1
NR_146306,1
NM_001349889,1
NR_146305,1
NM_001349885,1
NM_178454,1
NM_001349886,1
NR_146303,1
NM_001349887,1
NR_146304,1
NR_146302,1
NR_146308,1
NM_001349892,1
NR_146301,1
NM_001349893,1
NM_001349881,1
NM_001349882,1
NM_001258005,1
NM_001040623,1
NM_001258001,1
NM_021797,1
NM_001258002,1
NM_001258004,1
NM_001258003,1
NM_201653,1
NR_122074,1
NM_001320531,1
NM_183061,1
NR_135297,1
NR_034109,1
NR_034108,1
NR_034110,1
NM_021994,1
NM_032012,1
NM_001320591,1
NM_019903,1
NM_001320593,1
NM_001320592,1
NM_016824,1
NM_001121,1
NM_001320594,1
NM_001037954,1
NM_033425,1
NM_005475,1
NM_001354046,1
NM_001354048,1
NM_001320852,1
NM_001354056,1
NM_145735,1
NM_001113511,1
NM_001113512,1
NM_001354047,1
NM_001354050,1
NM_001354049,1
NM_001354054,1
NM_001354052,1
NM_001354053,1
NM_003899,1
NM_001354051,1
NM_001320851,1
NM_001354058,1
NM_001354057,1
NM_001330597,1
NM_001354060,1
NM_001330598,1
NM_001354059,1
NM_001113513,1
NM_001320853,1
NM_001081976,4
NM_001302680,4
NR_136162,9
NR_136163,9
NR_136164,9
NR_015395,9
NR_136166,9
NR_136165,9
NR_136161,9
NR_147411,1
NM_001127511,5
NM_001354902,5
NM_001354897,5
NM_001354895,5
NM_002037,6
NM_153047,6
NM_001370529,2
NM_153048,2
NM_019114,2
NM_001385623,2
NM_018424,2
NM_031938,2
NM_001256398,2
NM_001256397,2
NM_001037290,2
NM_001256400,2
NM_133265,2
NM_001113490,2
NM_001365854,1
NM_001365855,1
NM_001365853,1
NM_001318828,1
NM_001318830,1
NM_001004196,1
NM_001318826,1
NR_158642,1
NM_001365852,1
NM_005944,1
NM_001365851,1
NM_005871,1
NM_001370216,7
NM_001354898,3
NM_001354901,3
NM_001354906,3
NM_001354905,3
NM_000038,3
NM_001354900,3
NM_001354899,3
NM_001354903,3
NM_001354896,3
NM_001127510,3
NM_001354904,3
NM_001197080,2
NM_001007245,2
NM_001550,2
NR_120333,2
NM_001197079,2
NM_006768,2
NR_034126,1
NR_125418,5
NM_001145369,3
NM_001145370,3
NR_026918,1
NM_001145368,5
NM_002829,5
NM_001145371,2
NM_001145372,2
NR_126004,3
NM_025247,2
NM_001136538,2
NM_001010935,4
NM_002884,4
NM_001291896,4
NR_024373,4
NM_181780,2
NM_001085357,2
NM_001204196,1
NM_001204194,1
NM_001204193,1
NM_001204199,2
NM_003135,1
NM_001370217,2
NM_005669,2
NM_001204889,2
NM_000690,2
NR_038952,1
NR_038951,1
NM_198926,1
NM_001348906,1
NM_001348905,1
NM_001348907,1
NM_001348911,1
NM_001348910,1
NM_017945,1
NM_001348909,1
NM_001348908,1
NR_110158,1
NM_139078,1
NM_003668,1
NM_001371482,1
NM_001371481,1
NM_001371479,1
NM_001371486,1
NM_001371484,1
NM_001371485,1
NM_001371487,1
NM_001371480,1
NM_001371483,1
NR_135814,1
NR_110399,13
NM_001378969,5
NM_001378970,5
NM_004980,5
NM_172198,5
NM_199512,1
NM_199511,1
NM_001242377,1
NM_152624,1
NR_038352,1
NM_005445,1
NR_120559,2
NR_120560,1
NM_001085377,11
NM_002387,7
NR_125354,1
NR_125353,1
NM_003880,1
NM_198239,1
NM_001294314,2
NM_138341,2
NM_001193453,2
NR_122119,2
NM_001193531,2
NM_001105207,5
NM_002290,5
NM_001105206,5
NR_146282,3
NM_001037293,10
NM_001134363,6
NR_110017,1
NM_152556,5
NM_024953,3
NM_022662,3
NR_149026,1
NR_149027,1
NM_001008784,1
NM_001199215,1
NM_001370552,1
NM_147150,7
NM_007203,7
NM_053016,6
NR_121193,1
NM_001143906,1
NM_006700,1
NM_170780,2
NM_138806,2
NM_138940,2
NM_138939,2
NM_145341,1
NM_001199492,1
NM_014456,1
NM_001109662,4
NR_120392,4
NM_006343,3
NM_001324336,3
NM_001324337,3
NM_001269039,3
NR_136749,3
NM_007373,3
NM_032824,1
NM_001329914,1
NM_001004065,1
NM_001198656,1
NM_018704,3
NM_033254,3
NM_001378075,3
NM_001378074,3
NM_001378073,3
NM_001301867,1
NM_001301861,3
NM_001012993,1
NM_000615,8
NM_001242607,8
NM_181351,8
NM_001242608,8
NM_001076682,8
NR_131204,9
NM_032494,2
NR_135321,2
NM_004185,4
NM_001291880,4
NM_198581,4
NM_001164496,5
NM_001347952,12
NM_145248,4
NM_024494,1
NM_017744,1
NM_001308264,1
NM_138728,1
NM_138727,1
NM_138729,1
NM_018338,1
NM_001331078,2
NM_144718,2
NM_001331079,2
NM_001128426,1
NM_018569,1
NR_136622,1
NM_153366,7
NM_001286277,2
NM_006322,2
NM_001286278,2
NM_006135,1
NM_052864,1
NR_147891,1
NR_165393,1
NM_017868,1
NM_001378065,1
NM_001378064,1
NR_165392,1
NM_001378063,1
NM_001352037,1
NM_001318533,1
NM_153712,3
NM_001371712,3
NM_001308350,5
NR_136283,5
NM_017699,5
NR_136281,5
NR_136285,5
NM_001322300,5
NM_001322295,5
NM_001322299,5
NR_136280,5
NM_001322297,5
NR_136282,5
NM_001322298,5
NM_001322294,5
NM_001322296,5
NR_136284,5
NM_001253884,6
NM_025144,6
NM_001102406,6
NM_198123,31
NM_052900,31
NM_001363185,31
NM_198124,29
NM_001347953,5
NM_001143854,5
NM_001347954,5
NM_001347955,5
NR_145127,5
NM_014954,5
NR_145126,5
NM_016574,4
NM_000795,4
NR_136321,2
NM_002534,1
NM_001320151,2
NM_001032409,1
NM_016816,1
NM_015205,7
NM_032189,7
NR_103746,1
NM_005415,1
NM_001372233,13
NM_016817,3
NM_002535,3
NM_001032731,1
NM_003051,1
NM_001166496,1
NM_001350494,1
NM_001690,2
NM_001350397,2
NM_018392,2
NM_001166280,2
NM_005592,2
NM_001166281,2
NR_103744,1
NR_103743,1
NR_130712,1
NM_001304361,1
NM_152515,1
NM_001369398,1
NM_004416,1
NR_103777,1
NM_017577,4
NM_001312686,3
NM_014813,3
NM_001172105,3
NM_001354269,16
NM_001351419,7
NM_001351420,7
NM_001351397,7
NM_001351399,7
NM_001351398,7
NM_001351403,7
NM_001351401,7
NM_001351400,7
NM_001351402,7
NM_001351405,7
NM_001351404,7
NM_001351410,7
NM_001351411,7
NM_001351412,7
NM_001351406,7
NM_001351407,7
NM_001351409,7
NM_001351414,7
NM_001351413,7
NM_001351408,7
NM_001351415,7
NM_057159,7
NM_001351416,7
NM_001351417,7
NM_001401,7
NM_001351418,7
NM_004724,2
NM_001330452,3
NM_138451,3
NM_001112732,7
NM_001366644,7
NM_001320816,7
NM_001353767,4
NM_020817,4
NM_001353766,4
NR_148531,4
NM_021614,4
NM_001278204,4
NM_001346261,4
NM_001346269,4
NM_001346264,4
NM_001346262,4
NM_001346260,4
NM_001346258,4
NM_001346263,4
NM_001346271,4
NM_001346265,4
NM_001301029,4
NM_001346272,4
NM_001346270,4
NM_001346253,4
NM_001346252,4
NM_001346268,4
NM_020886,4
NM_001346267,4
NM_001346257,4
NM_001346255,4
NM_001346254,4
NM_001346259,4
NM_001346273,4
NM_001351346,4
NM_017901,4
NM_001143819,4
NM_001301214,4
NM_001351347,4
NM_001320815,4
NM_024979,4
NM_001320817,4
NM_001366646,4
NM_001366645,4
NR_033766,10
NM_173843,1
NM_173841,1
NM_001318914,1
NM_000577,1
NM_001379360,1
NM_173842,1
NM_000796,1
NM_001282563,1
NM_033663,1
NM_001290809,1
NM_001354253,9
NM_001354270,9
NM_001354256,9
NM_001354260,9
NM_001354272,9
NM_001354243,9
NM_001354266,9
NM_001354244,9
NM_001354276,9
NM_001354275,9
NM_001354254,9
NM_001354239,9
NM_001354257,9
NM_001354277,9
NM_001354274,9
NM_001354262,9
NM_001127493,9
NM_001354255,9
NM_001354252,9
NM_001354249,9
NM_001354267,9
NM_001354264,9
NM_001354271,9
NM_001354261,9
NR_130785,4
NM_001278513,1
NM_001278514,1
NM_001354938,1
NM_001354939,1
NM_003589,1
NM_001354941,1
NM_001354940,1
NM_001354942,1
NM_001008895,1
NM_000868,5
NM_001256760,5
NM_001256761,5
NM_001142782,4
NM_152900,4
NM_001348800,18
NM_001164343,16
NM_001164346,8
NM_001164347,8
NM_001164342,3
NM_015642,18
NM_001348803,18
NM_001348802,18
NM_001348801,18
NM_001348804,16
NM_001348805,16
NR_121662,12
NM_001164344,10
NM_001164345,10
NM_001354258,8
NM_001354265,8
NM_001354273,8
NM_001354225,8
NM_001354235,8
NM_001354245,8
NM_001354236,8
NM_001354241,8
NM_001354246,8
NM_001354228,8
NM_001354232,8
NM_020977,8
NM_001354268,8
NM_001148,8
NM_001354230,8
NM_001354242,8
NM_001354240,8
NM_001354237,8
NM_001354231,8
NM_058222,3
NM_006006,3
NM_001354750,3
NM_001354751,3
NM_001018011,3
NM_001354752,3
NM_001172766,7
NM_014491,7
NR_033767,7
NM_148898,7
NM_148900,7
NM_001304433,2
NM_001375393,2
NM_148899,5
NM_001172767,5
NM_001364929,3
NM_001364930,3
NM_001364931,3
NM_001363756,3
NM_203379,1
NM_203380,1
NM_016234,1
NM_001372047,1
NR_164073,1
NM_001014283,1
NM_001330340,2
NM_001330337,2
NM_172003,2
NM_001330336,2
NM_001330339,2
NR_138473,2
NR_138474,2
NM_001330342,2
NM_001354281,4
NM_001354282,4
NM_001354278,4
NM_001354279,4
NM_001354280,4
NR_027060,2
NM_001318205,7
NM_001318203,7
NM_001365711,8
NM_001365713,8
NM_001365712,7
NM_145206,7
NM_001365714,6
NM_001365710,6
NR_120567,2
NR_026580,4
NM_007111,4
NM_000640,2
NM_001323043,2
NM_006608,2
NM_001323042,2
NM_001323044,2
NM_001323041,2
NR_136565,2
NM_001323045,2
NR_136566,2
NR_136564,2
NM_001323046,2
NR_136567,2
NM_001323049,2
NM_001323050,2
NM_001323047,2
NR_136568,2
NM_001323048,2
NM_001323053,2
NM_001323051,2
NM_001323052,2
NM_001527,2
NR_033441,2
NR_073443,2
NM_019021,2
NM_001271562,2
NM_001146699,2
NM_016196,2
NM_001146698,2
NR_125965,2
NR_037864,2
NM_172127,8
NM_001321578,8
NM_001321588,8
NM_001321575,8
NM_001321585,8
NM_001221,8
NM_001321581,8
NM_001321572,8
NM_001321571,8
NM_001321576,8
NM_001321590,8
NM_172128,8
NM_001321584,8
NM_001321583,8
NM_001321580,8
NM_001321591,8
NM_001321574,8
NM_001321566,8
NM_001321568,8
NM_001321577,8
NM_001321573,8
NM_001321569,8
NM_001321586,8
NM_001321582,8
NM_001321567,8
NM_001321579,8
NM_001321587,8
NM_001321589,8
NM_001321570,8
NM_172115,8
NM_172114,8
NM_172129,8
NR_125845,4
NM_004125,2
NM_001367953,2
NM_152315,2
NM_002929,2
NM_020871,2
NM_001243963,2
NM_005023,1
NM_001166345,2
NM_199072,2
NM_182495,1
NR_044993,1
NR_110174,1
NM_152549,1
NM_001375899,1
NM_001375897,1
NM_001040440,1
NM_001375896,1
NM_001375898,1
NR_164112,1
NM_001366225,4
NM_001366226,4
NM_001253772,4
NM_001366224,4
NM_001270805,4
NM_001366223,4
NM_205848,4
NR_102318,4
NM_005721,4
NM_001277140,4
NM_003358,4
NM_001354210,3
NM_024590,3
NM_001354211,3
NR_126407,3
NM_001282640,3
NM_001282643,3
NM_022486,3
NM_001198526,3
NM_030756,3
NM_001146284,3
NM_001146283,3
NM_001146274,3
NM_001146286,3
NM_001367943,3
NM_001198528,3
NM_001198527,3
NM_001198525,3
NM_001198531,3
NM_001198529,3
NM_001363501,3
NM_001146285,3
NM_001198530,3
NM_181486,1
NM_000192,1
NM_080717,1
NM_007368,3
NM_001320821,3
NM_001320822,1
NM_005032,3
NM_001282337,3
NM_001136025,3
NM_001282338,3
NM_001172335,3
NM_020177,2
NM_001163790,2
NM_005156,2
NM_001244897,2
NM_001244896,2
NM_001244898,2
NM_001375918,2
NM_001375920,2
NM_001163788,2
NM_001301045,4
NM_014333,4
NM_001301043,4
NM_001098517,4
NM_001301044,4
NR_132337,2
NR_130730,2
NM_001256404,1
NM_198459,1
NR_073603,1
NM_001277783,1
NR_033363,1
NM_004707,1
NR_033362,1
NM_001195822,1
NR_036651,1
NM_032303,1
NM_001321910,36
NM_001321908,36
NM_001321905,36
NM_001178036,36
NM_001321912,36
NM_001321911,36
NM_001130064,1
NM_002045,1
NM_133465,1
NM_001287038,1
NM_001287036,1
NM_001322945,1
NM_198060,1
NM_006175,1
NM_001261463,1
NM_001282541,2
NM_001282542,2
NR_104211,2
NM_003176,2
NM_016144,5
NR_146218,2
NR_146220,2
NR_146219,2
NM_001308080,5
NR_138054,1
NR_138055,1
NM_001329586,1
NM_001329590,1
NM_001329588,1
NM_001329585,1
NM_001329587,1
NM_001329589,1
NR_138056,1
NM_021218,1
NM_001267056,1
NM_033340,1
NM_001320911,1
NM_001267057,1
NM_033339,1
NM_001227,1
NM_033338,1
NM_002338,20
NM_001318915,20
NM_001322113,2
NM_001322112,2
NM_001128174,2
NM_001322114,2
NM_001012994,3
NM_024889,1
NM_001193434,1
NM_001193435,1
NM_003360,1
NM_005725,1
NM_001308315,1
NM_001308316,1
NM_001018058,2
NM_012252,2
NM_198514,2
NM_033051,1
NM_022569,10
NR_109879,2
NM_020796,5
NM_001300780,5
NM_003408,2
NM_001282518,2
NM_001282515,2
NM_000684,2
NR_157569,3
NM_002506,1
NM_001178037,24
NR_036580,2
NM_001321829,2
NR_135815,2
NM_018017,2
NM_001321914,21
NM_001321906,21
NM_001178034,21
NM_001321909,21
NM_001004360,21
NR_147170,1
NM_015258,2
NM_001385364,1
NM_001385365,1
NM_198795,1
NM_001385367,1
NM_001385363,1
NM_001385368,1
NM_001385369,1
NM_001385370,1
NM_001385371,1
NM_001385372,1
NM_001385366,1
NM_001365891,1
NM_001859,1
NM_001272046,2
NM_001320804,2
NM_139286,1
NM_020868,17
NM_001321907,17
NR_109998,1
NR_104678,1
NM_145241,1
NM_001006615,1
NR_134677,1
NM_001012361,1
NM_001351080,4
NM_001351070,4
NM_001351071,4
NM_001351075,4
NM_001351078,4
NM_001287824,4
NM_001351079,4
NM_001351072,4
NM_001351068,4
NM_001351074,4
NM_001351073,4
NM_001351064,4
NM_001351065,4
NM_032550,4
NM_001351076,4
NM_001351077,4
NM_001351069,4
NM_001351067,4
NM_001351066,4
NM_001001936,4
NM_001321913,16
NM_001371923,2
NM_001304509,2
NM_001304511,2
NM_001304510,2
NM_031219,2
NM_001172411,1
NM_138959,1
NM_001172412,1
NM_001172895,1
NM_001753,1
NM_001172897,1
NM_001172896,1
NM_001322882,12
NM_001352440,10
NM_001352441,10
NM_001322886,13
NM_001322884,13
NM_001322885,13
NM_001322887,12
NM_001322883,12
NM_001003407,12
NM_002313,10
NM_001352442,9
NM_001322898,5
NM_006720,5
NM_001322900,5
NM_001322889,5
NM_001322899,5
NM_001322894,5
NM_001322893,5
NM_001322892,5
NM_001322890,5
NM_001322895,5
NM_001322888,5
NM_001322891,5
NM_001322896,5
NM_001352443,5
NM_001322897,5
NM_001232,6
NM_002031,8
NR_165032,7
NR_165033,7
NR_120506,1
NM_144488,8
NM_017790,6
NM_001282923,8
NR_046624,2
NM_001276261,6
NM_001322214,4
NM_130795,6
NM_001324402,5
NM_000245,5
NM_001127500,5
NM_001324401,3
NM_001276260,2
NM_134427,1
NM_001351526,1
NM_001322215,1
NM_152729,3
NM_014112,5
NM_001330599,5
NM_001282903,5
NM_001282902,5
NM_015335,6
NR_015391,1
NM_018420,1
NM_001322938,4
NM_001322937,4
NM_001374520,4
NM_001322940,4
NM_001374521,4
NM_001374522,4
NR_136524,4
NM_001080976,4
NR_136522,2
NR_136523,2
NR_136521,2
NR_161422,5
NM_001369598,5
NR_161423,5
NM_001369601,5
NR_161421,5
NM_018412,5
NM_001369607,5
NR_161420,5
NM_001369604,5
NM_021908,5
NM_001135051,2
NM_020940,1
NM_001159736,1
NM_032725,1
NM_001322939,2
NM_001322941,2
NM_001322944,2
NM_013352,2
NM_001322943,2
NM_001369603,3
NM_001369602,3
NM_001369606,3
NM_001369599,3
NR_161419,3
NM_001369600,3
NR_161418,3
NM_133374,2
NM_001318040,2
NM_001318041,2
NM_001318042,2
NM_139169,2
NR_126362,1
NM_001318021,1
NM_000039,1
NM_001318018,1
NM_001318017,1
NM_001366686,2
NM_025164,2
NM_001281748,2
NM_001281749,2
NR_046089,1
NM_153036,1
NM_001256888,1
NM_001256889,1
NM_001256887,1
NM_001139444,1
NM_138424,1
NM_207303,4
NR_074088,1
NM_001276282,1
NM_001366687,1
NR_125972,1
NR_046215,3
NM_032888,1
NR_026665,1
NM_001779,1
NM_001144822,1
NR_104997,2
NM_001317950,2
NM_030767,2
NM_001317952,2
NM_207343,2
NM_001077239,2
NM_001278249,2
NM_001168301,2
NM_001168302,2
NM_001168303,2
NM_001168299,2
NM_148963,1
NM_001286354,1
NM_001286355,1
NM_001253850,1
NR_045604,1
NR_045603,1
NM_024626,1
NR_104610,1
NM_003756,1
NM_001204218,1
NM_000620,1
NM_144658,1
NM_006699,1
NM_001172811,4
NM_001172815,4
NM_001172813,4
NR_163556,4
NM_001382556,1
NM_001382557,1
NM_001145453,1
NM_005264,1
NM_001348096,1
NM_001382561,1
NM_001348098,1
NM_001382558,1
NM_001382560,1
NM_001382559,1
NM_145793,1
NM_001348099,1
NR_110734,1
NM_001173551,1
NM_001290096,1
NM_001173552,1
NM_001083947,1
NM_001290094,1
NM_019894,1
NM_173598,10
NR_110393,1
NM_001098526,2
NM_001286570,2
NM_153206,2
NR_104479,2
NM_001286571,2
NM_198515,1
NR_110311,1
NM_024778,1
NM_001031855,1
NM_001289109,1
NM_173666,3
NM_001308081,3
NM_001011709,2
NR_135547,7
NM_001029858,9
NM_001204077,1
NM_004788,1
NM_020721,2
NR_147151,1
NR_033759,1
NM_006476,1
NR_046370,1
NR_046369,1
NR_134249,3
NM_001197104,3
NM_005933,3
NR_125757,5
NR_134250,1
NM_006229,1
NM_001303135,1
NM_017686,2
NM_001135589,2
NM_001349240,3
NM_001349239,3
NM_001290322,3
NM_005509,3
NM_001290321,3
NM_001350930,1
NM_001330142,1
NM_020153,1
NM_001168618,1
NR_110396,2
NM_001330164,3
NM_025015,1
NM_001142281,1
NM_001655,1
NM_001346815,1
NM_181578,1
NR_144504,1
NM_001130113,1
NM_001130112,1
NM_001206801,1
NM_007370,1
NM_206996,2
NM_001282986,1
NM_080651,1
NM_001363182,1
NM_001301065,1
NM_007180,1
NM_019086,1
NM_145305,1
NM_001286815,1
NM_001286817,1
NM_001077654,1
NM_016281,7
NM_001346490,7
NM_001346491,7
NM_001346492,7
NM_001346493,7
NM_001346488,7
